158,4,8,12
159,105,105,210
160,9,7,16
161,4,0,4
162,11,15,26
163,16,23,39
164,21,13,34
165,2,2,4
166,21,29,50
167,10,5,15
168,12,18,30
169,7,4,11
170,32,20,52
171,2,5,7
172,1,2,3
173,1,1,2
174,0,1,1
175,3,4,7
176,1,12,13
177,2,4,6
178,1,3,4
179,9,6,15
180,1,1,2
181,1,1,2
182,3,0,3
183,0,4,4
185,1,11,12
188,0,2,2
189,2,0,2
190,1,3,4
191,3,0,3
192,4,15,19
193,4,5,9
194,3,3,6
195,52,54,106
196,5,7,12
197,1,0,1
198,8,9,17
200,1,2,3
201,1,0,1
202,0,2,2
203,2,0,2
204,34,25,59
205,12,12,24
206,3,9,12
207,1,1,2
208,3,6,9
209,0,1,1
210,2,1,3
211,5,2,7
212,6,2,8
213,5,2,7
214,0,2,2
215,3,1,4
216,2,1,3
217,1,1,2
219,2,3,5
220,6,1,7
221,0,2,2
222,91,73,164
223,4,0,4
224,0,1,1
225,0,1,1
226,9,18,27
227,0,2,2
228,3,4,7
229,2,3,5
230,1,0,1
231,0,2,2
232,2,3,5
233,0,2,2
234,1,2,3
235,1,2,3
236,1,1,2
237,1,0,1
238,0,3,3
240,1,1,2
241,1,0,1
245,1,0,1
246,2,4,6
247,2,0,2
248,1,0,1
249,2,1,3
251,2,2,4
252,1,0,1
254,1,1,2
257,7,11,18
259,0,1,1
260,3,2,5
261,0,1,1
262,6,5,11
263,13,10,23
264,1,0,1
265,0,3,3
266,1,2,3
267,1,1,2
268,4,8,12
269,3,1,4
271,0,1,1
272,2,4,6
273,1,0,1
274,0,1,1
275,0,1,1
276,0,3,3
277,1,0,1
278,0,2,2
279,2,3,5
280,3,2,5
281,108,81,189
282,27,41,68
283,0,3,3
284,1,2,3
286,2,5,7
287,0,1,1
288,1,2,3
289,9,33,42
290,0,5,5
292,0,2,2
293,0,1,1
294,1,1,2
295,1,0,1
296,1,4,5
298,4,4,8
300,3,0,3
301,0,4,4
303,3,9,12
304,11,24,35
306,4,9,13
307,15,12,27
308,3,6,9
309,2,4,6
310,1,5,6
312,6,3,9
313,2,2,4
314,0,1,1
315,1,0,1
316,6,1,7
317,6,3,9
318,2,1,3
319,4,3,7
320,5,6,11
321,3,0,3
322,1,1,2
324,0,4,4
326,0,1,1
327,1,6,7
328,0,5,5
329,1,2,3
330,3,7,10
331,12,11,23
332,8,1,9
333,11,3,14
334,0,5,5
335,10,22,32
336,1,3,4
337,2,7,9
338,2,5,7
339,5,8,13
340,0,1,1
341,1,2,3
342,26,32,58
343,0,2,2
344,1,4,5
345,0,10,10
347,1,2,3
349,1,1,2
351,1,0,1
352,0,1,1
353,0,1,1
356,4,4,8
357,0,2,2
358,1,0,1
360,7,1,8
361,0,4,4
362,0,1,1
363,1,1,2
364,0,1,1
365,5,7,12
366,2,0,2
367,1,0,1
368,0,3,3
369,0,1,1
370,58,138,196
371,0,3,3
372,8,15,23
373,1,0,1
374,0,2,2
375,1,2,3
377,0,1,1
378,7,13,20
379,0,1,1
380,5,7,12
381,9,7,16
382,7,10,17
383,2,7,9
385,1,1,2
386,11,16,27
387,0,1,1
388,1,1,2
389,0,1,1
390,1,1,2
391,0,3,3
393,1,1,2
394,0,1,1
395,0,1,1
396,2,1,3
397,1,1,2
398,0,1,1
400,1,1,2
401,0,1,1
402,0,1,1
403,0,1,1
405,0,3,3
406,2,10,12
407,1,8,9
408,9,23,32
409,0,2,2
411,0,3,3
412,0,1,1
413,0,1,1
414,1,3,4
415,0,1,1
416,1,5,6
417,1,1,2
418,1,0,1
419,2,0,2
421,0,2,2
422,0,1,1
425,0,1,1
430,10,15,25
431,1,2,3
432,0,1,1
433,0,1,1
434,0,3,3
435,1,1,2
436,0,2,2
438,2,2,4
439,17,18,35
440,0,1,1
441,3,9,12
442,0,1,1
444,4,10,14
446,1,0,1
447,1,1,2
450,7,12,19
451,19,30,49
452,0,1,1
453,8,5,13
454,1,2,3
455,0,2,2
456,4,16,20
457,1,0,1
458,15,12,27
459,1,0,1
460,0,1,1
466,1,6,7
468,1,0,1
472,0,1,1
473,0,1,1
474,0,1,1
475,0,2,2
477,0,5,5
478,1,0,1
479,0,2,2
482,4,10,14
483,9,13,22
484,0,1,1
485,2,4,6
486,3,3,6
487,1,0,1
488,1,2,3
489,0,2,2
494,0,2,2
495,0,1,1
497,0,3,3
498,0,2,2
499,0,1,1
500,0,1,1
501,1,1,2
502,0,2,2
503,1,2,3
504,0,2,2
505,1,2,3
507,0,3,3
508,2,1,3
509,1,0,1
510,2,8,10
512,2,5,7
513,0,2,2
514,0,1,1
515,1,3,4
517,0,1,1
520,1,1,2
522,1,0,1
525,0,1,1
526,0,3,3
527,0,1,1
530,17,16,33
531,1,4,5
532,2,6,8
533,0,5,5
534,0,5,5
535,6,12,18
536,5,6,11
537,1,0,1
538,33,15,48
539,2,1,3
540,3,2,5
541,15,9,24
542,1,1,2
544,3,9,12
545,3,3,6
546,0,6,6
547,16,11,27
548,1,0,1
549,0,2,2
550,0,2,2
551,1,0,1
552,1,0,1
553,1,0,1
554,1,3,4
555,1,2,3
556,1,3,4
557,0,1,1
558,2,13,15
559,9,7,16
560,10,13,23
561,1,3,4
562,0,2,2
564,0,1,1
565,0,2,2
566,1,1,2
567,0,2,2
568,0,2,2
570,0,5,5
571,4,9,13
573,0,1,1
574,2,2,4
575,1,3,4
576,0,1,1
578,0,1,1
579,8,5,13
580,87,50,137
581,18,22,40
582,22,28,50
583,7,7,14
584,12,11,23
585,7,7,14
586,7,10,17
587,9,7,16
589,1,2,3
591,9,10,19
592,1,0,1
594,1,4,5
595,2,5,7
596,5,2,7
597,0,1,1
598,2,4,6
599,0,1,1
600,1,7,8
601,1,2,3
602,4,5,9
603,22,15,37
604,68,34,102
605,10,7,17
606,2,5,7
607,1,0,1
608,6,5,11
609,7,9,16
610,6,9,15
612,0,2,2
615,0,3,3
616,0,1,1
617,1,2,3
618,5,7,12
619,0,1,1
620,0,2,2
621,0,1,1
622,1,1,2
623,0,1,1
624,1,1,2
625,1,2,3
626,0,1,1
627,2,2,4
628,0,1,1
630,0,4,4
631,4,1,5
632,2,0,2
634,0,1,1
635,0,1,1
636,0,2,2
637,0,1,1
638,0,1,1
640,1,0,1
641,4,18,22
642,5,7,12
643,0,3,3
644,0,1,1
645,0,1,1
646,1,1,2
648,3,2,5
649,1,1,2
652,1,0,1
656,0,1,1
657,0,7,7
658,3,5,8
659,1,3,4
661,4,2,6
662,2,0,2
663,1,3,4
665,1,4,5
666,10,9,19
667,1,0,1
669,4,9,13
670,2,3,5
671,1,1,2
672,1,7,8
673,0,2,2
674,1,5,6
675,1,1,2
676,3,2,5
677,3,4,7
678,0,2,2
679,2,1,3
680,1,4,5
681,1,3,4
682,0,5,5
683,15,13,28
684,6,4,10
685,1,1,2
686,3,3,6
687,3,3,6
688,3,3,6
689,37,27,64
690,0,2,2
692,1,1,2
696,22,14,36
698,4,9,13
699,1,0,1
700,0,2,2
701,3,3,6
703,1,0,1
705,0,5,5
706,1,2,3
707,0,1,1
708,0,2,2
710,0,1,1
713,4,6,10
718,2,0,2
720,0,4,4
721,2,0,2
722,2,2,4
723,1,1,2
724,1,0,1
725,0,1,1
726,1,4,5
727,3,4,7
729,1,1,2
730,0,1,1
731,1,5,6
732,2,0,2
733,0,2,2
734,0,1,1
735,2,3,5
736,0,1,1
737,2,6,8
738,6,11,17
740,25,10,35
741,2,2,4
742,13,4,17
743,10,5,15
744,8,10,18
745,2,6,8
746,2,1,3
747,3,5,8
748,2,0,2
751,14,9,23
752,0,1,1
753,3,5,8
754,2,4,6
755,2,1,3
756,1,2,3
757,2,0,2
758,1,5,6
760,10,25,35
761,2,3,5
762,6,18,24
763,8,3,11
764,1,3,4
765,10,13,23
766,4,1,5
767,0,3,3
768,0,3,3
769,1,1,2
770,4,2,6
771,2,1,3
772,26,17,43
773,0,3,3
774,2,5,7
775,0,1,1
776,6,4,10
778,2,4,6
779,2,3,5
780,0,1,1
781,0,8,8
782,1,1,2
783,34,18,52
784,8,7,15
785,0,3,3
786,3,4,7
787,7,12,19
788,55,21,76
789,48,48,96
790,4,13,17
791,2,1,3
792,6,6,12
793,4,8,12
794,0,4,4
795,1,2,3
796,1,0,1
797,0,2,2
798,0,1,1
799,1,1,2
800,53,35,88
801,3,9,12
802,25,21,46
803,3,4,7
804,15,5,20
805,1,4,5
806,1,12,13
807,3,2,5
808,1,2,3
810,0,1,1
811,1,2,3
812,4,3,7
813,9,19,28
814,1,1,2
816,0,1,1
817,1,1,2
818,5,5,10
819,5,3,8
821,5,1,6
822,1,3,4
823,1,1,2
824,3,3,6
825,19,12,31
826,9,14,23
827,1,8,9
828,2,7,9
829,8,7,15
830,8,5,13
831,7,1,8
832,2,1,3
833,1,2,3
834,6,0,6
835,9,5,14
836,1,2,3
837,0,1,1
839,0,2,2
840,1,4,5
842,1,4,5
843,0,2,2
844,7,11,18
845,5,9,14
846,6,4,10
847,0,1,1
848,0,3,3
849,1,1,2
851,0,1,1
853,1,1,2
854,0,2,2
856,4,0,4
858,0,2,2
859,1,2,3
860,5,2,7
862,6,11,17
863,1,1,2
864,25,21,46
865,1,2,3
867,1,0,1
868,2,6,8
869,3,3,6
871,0,2,2
872,2,1,3
874,0,4,4
875,1,1,2
876,1,1,2
877,4,4,8
878,1,1,2
879,0,2,2
880,0,1,1
881,2,2,4
882,1,4,5
883,1,1,2
884,8,14,22
885,6,1,7
886,5,3,8
887,0,1,1
888,1,0,1
889,8,6,14
890,1,0,1
891,2,2,4
892,0,2,2
893,10,10,20
895,0,1,1
901,0,1,1
903,0,7,7
904,1,1,2
905,1,0,1
906,1,1,2
907,1,1,2
909,1,3,4
911,6,2,8
913,1,0,1
914,4,5,9
915,0,2,2
916,1,0,1
917,0,2,2
918,1,1,2
919,1,1,2
920,6,24,30
921,1,7,8
922,0,1,1
923,0,2,2
924,0,4,4
925,11,7,18
927,6,5,11
928,3,1,4
929,0,1,1
930,1,0,1
931,0,2,2
932,1,5,6
933,0,2,2
934,5,8,13
935,2,1,3
936,0,3,3
937,3,4,7
938,2,0,2
939,1,0,1
940,6,5,11
941,4,13,17
942,3,4,7
943,4,7,11
944,7,2,9
945,11,7,18
946,83,87,170
947,3,1,4
948,0,5,5
949,0,5,5
950,2,7,9
951,0,1,1
952,0,1,1
954,0,2,2
955,1,4,5
956,3,0,3
958,0,1,1
959,1,2,3
960,1,3,4
961,1,0,1
962,1,5,6
963,0,2,2
964,0,3,3
965,2,5,7
966,0,2,2
967,2,1,3
968,0,1,1
969,0,3,3
970,1,2,3
971,0,2,2
972,2,0,2
973,0,2,2
974,1,0,1
976,0,1,1
977,3,1,4
978,1,1,2
979,0,1,1
980,0,1,1
981,4,0,4
982,0,3,3
983,4,4,8
984,1,2,3
985,8,7,15
986,0,2,2
987,4,2,6
988,2,5,7
989,10,9,19
990,0,1,1
991,0,1,1
993,1,1,2
994,3,5,8
995,3,5,8
996,1,0,1
997,0,1,1
999,0,1,1
1001,25,10,35
1002,3,1,4
1003,4,10,14
1004,0,2,2
1005,6,5,11
1006,0,9,9
1007,6,10,16
1008,3,2,5
1009,1,1,2
1010,0,1,1
1011,1,2,3
1013,1,7,8
1014,0,1,1
1015,1,3,4
1017,0,1,1
1018,3,3,6
1019,2,5,7
1020,2,1,3
1021,3,5,8
1022,1,1,2
1023,3,5,8
1024,2,0,2
1025,1,0,1
1027,1,0,1
1031,0,1,1
1032,1,3,4
1033,1,5,6
1034,3,4,7
1035,0,1,1
1037,1,0,1
1038,5,14,19
1039,0,1,1
1040,0,8,8
1041,1,0,1
1042,0,2,2
1043,2,3,5
1044,1,1,2
1045,14,19,33
1046,1,3,4
1047,0,6,6
1048,1,1,2
1049,5,6,11
1050,2,0,2
1051,1,2,3
1052,1,0,1
1053,0,1,1
1054,4,5,9
1055,3,2,5
1056,0,1,1
1057,0,1,1
1061,1,2,3
1064,0,4,4
1065,0,1,1
1066,0,2,2
1067,2,1,3
1069,3,0,3
1070,1,10,11
1071,1,3,4
1072,1,3,4
1073,4,0,4
1075,3,1,4
1076,2,1,3
1077,1,2,3
1079,0,2,2
1080,0,5,5
1081,2,0,2
1082,5,6,11
1083,0,1,1
1084,2,9,11
1085,2,1,3
1086,0,1,1
1087,0,1,1
1088,0,1,1
1089,2,3,5
1090,7,9,16
1091,4,5,9
1092,3,2,5
1093,4,5,9
1094,5,3,8
1095,1,3,4
1096,6,9,15
1097,6,1,7
1098,0,6,6
1099,2,2,4
1100,2,5,7
1101,1,3,4
1102,2,2,4
1103,8,5,13
1105,0,1,1
1106,1,7,8
1107,8,3,11
1109,4,6,10
1110,21,28,49
1114,1,0,1
1116,0,1,1
1118,0,1,1
1119,1,1,2
1122,1,1,2
1123,10,14,24
1125,0,2,2
1127,0,1,1
1128,1,2,3
1129,0,2,2
1131,1,1,2
1132,1,1,2
1133,0,1,1
1134,4,1,5
1135,0,1,1
1136,0,1,1
1137,2,3,5
1138,0,2,2
1139,2,0,2
1140,6,7,13
1142,0,1,1
1143,1,4,5
1144,4,6,10
1145,5,3,8
1146,1,4,5
1147,0,4,4
1148,0,3,3
1149,4,3,7
1152,5,1,6
1153,0,1,1
1155,1,1,2
1157,1,1,2
1159,1,1,2
1160,1,0,1
1166,2,3,5
1167,3,3,6
1168,2,2,4
1169,1,0,1
1171,1,3,4
1173,0,1,1
1174,2,1,3
1175,4,1,5
1177,1,0,1
1178,0,1,1
1179,0,1,1
1180,1,5,6
1181,9,10,19
1182,6,6,12
1183,2,0,2
1184,1,0,1
1185,1,4,5
1186,2,5,7
1187,6,5,11
1188,0,1,1
1190,21,12,33
1191,2,2,4
1192,7,2,9
1193,20,18,38
1194,6,9,15
1195,12,1,13
1196,53,86,139
1197,1,3,4
1198,5,3,8
1199,1,1,2
1200,0,1,1
1201,1,0,1
1202,1,0,1
1203,13,9,22
1206,0,4,4
1208,0,1,1
1210,6,2,8
1211,0,1,1
1212,0,2,2
1213,0,1,1
1220,1,0,1
1221,1,2,3
1222,0,17,17
1223,1,2,3
1224,7,6,13
1225,2,2,4
1226,4,2,6
1227,1,0,1
1228,0,3,3
1229,1,0,1
1230,0,2,2
1231,1,0,1
1232,1,1,2
1233,0,1,1
1234,2,0,2
1236,1,0,1
1239,1,2,3
1240,1,2,3
1241,1,1,2
1242,1,0,1
1243,1,0,1
1244,1,2,3
1245,1,2,3
1246,3,1,4
1247,0,2,2
1248,1,2,3
1249,1,2,3
1250,2,5,7
1251,2,1,3
1252,1,1,2
1253,0,2,2
1258,0,1,1
1259,0,1,1
1262,14,38,52
1263,36,31,67
1264,17,14,31
1266,8,5,13
1267,0,2,2
1270,0,1,1
1271,0,3,3
1272,16,7,23
1273,162,135,297
1274,1,1,2
1276,35,33,68
1279,0,3,3
1280,3,6,9
1281,1,2,3
1282,20,24,44
1283,10,16,26
1284,3,1,4
1285,3,1,4
1286,2,1,3
1287,2,1,3
1288,2,0,2
1289,0,2,2
1290,2,1,3
1291,4,2,6
1292,3,5,8
1293,0,7,7
1294,5,0,5
1295,83,52,135
1296,4,7,11
1297,5,8,13
1299,3,0,3
1300,1,8,9
1301,1,0,1
1302,0,1,1
1303,0,1,1
1305,1,5,6
1306,2,0,2
1307,1,1,2
1308,2,3,5
1309,1,1,2
1310,2,1,3
1311,6,8,14
1312,4,5,9
1313,4,11,15
1314,8,26,34
1315,3,0,3
1316,4,15,19
1317,2,9,11
1318,11,9,20
1319,15,4,19
1320,1,2,3
1321,2,1,3
1322,0,1,1
1324,1,0,1
1325,1,2,3
1327,0,2,2
1328,9,7,16
1329,3,1,4
1330,1,5,6
1333,0,1,1
1335,0,1,1
1336,0,2,2
1338,1,1,2
1339,2,8,10
1340,4,9,13
1341,1,1,2
1342,5,1,6
1343,5,2,7
1344,1,6,7
1345,9,6,15
1346,1,0,1
1347,1,1,2
1348,1,8,9
1349,3,6,9
1350,1,1,2
1351,14,13,27
1352,7,7,14
1353,0,1,1
1354,0,1,1
1355,2,0,2
1356,0,1,1
1357,0,1,1
1358,2,0,2
1359,0,1,1
1362,4,2,6
1363,1,9,10
1364,1,2,3
1365,3,7,10
1366,1,0,1
1367,37,38,75
1369,3,7,10
1370,2,2,4
1371,8,2,10
1372,1,1,2
1373,2,3,5
1376,0,1,1
1377,2,1,3
1379,5,1,6
1380,2,0,2
1381,0,3,3
1382,2,20,22
1384,2,3,5
1385,4,5,9
1386,1,1,2
1387,14,9,23
1388,1,8,9
1389,4,6,10
1390,140,82,222
1391,3,11,14
1392,1,3,4
1393,0,4,4
1394,186,97,283
1395,0,8,8
1396,3,1,4
1398,3,0,3
1403,0,4,4
1405,2,5,7
1406,30,27,57
1407,2,1,3
1409,0,2,2
1410,5,3,8
1411,22,7,29
1412,6,9,15
1413,5,5,10
1414,21,17,38
1415,0,6,6
1416,13,7,20
1417,18,18,36
1418,0,6,6
1419,25,15,40
1420,1,3,4
1421,4,3,7
1422,1,4,5
1423,2,3,5
1424,2,2,4
1425,3,7,10
1426,4,2,6
1427,1,2,3
1428,8,4,12
1429,0,7,7
1430,11,9,20
1431,2,2,4
1432,1,0,1
1433,7,5,12
1434,4,7,11
1435,4,2,6
1436,2,2,4
1437,1,2,3
1439,0,1,1
1440,1,2,3
1441,0,1,1
1442,0,1,1
1443,10,10,20
1444,0,1,1
1446,0,1,1
1447,1,0,1
1449,0,1,1
1451,17,12,29
1452,103,101,204
1453,0,1,1
1454,10,21,31
1455,0,4,4
1456,3,0,3
1457,1,1,2
1458,0,3,3
1459,2,0,2
1460,2,2,4
1461,0,1,1
1463,2,0,2
1464,0,3,3
1465,1,1,2
1466,12,16,28
1467,0,5,5
1468,2,0,2
1469,0,2,2
1474,3,4,7
1475,5,2,7
1476,7,12,19
1477,6,19,25
1478,2,2,4
1479,13,4,17
1480,1,1,2
1481,3,6,9
1482,6,7,13
1483,2,2,4
1484,46,46,92
1485,2,2,4
1486,2,4,6
1487,1,2,3
1488,0,3,3
1489,0,3,3
1490,0,1,1
1491,0,2,2
1495,1,0,1
1496,2,2,4
1498,4,0,4
1499,2,0,2
1500,1,4,5
1501,12,11,23
1502,2,1,3
1503,1,0,1
1504,5,7,12
1505,13,5,18
1506,11,9,20
1507,0,2,2
1508,2,5,7
1509,1,1,2
1511,2,4,6
1512,0,2,2
1513,0,3,3
1515,2,0,2
1516,1,2,3
1517,7,2,9
1518,10,8,18
1520,1,5,6
1521,20,27,47
1522,7,4,11
1523,15,46,61
1524,2,2,4
1525,7,1,8
1526,1,0,1
1527,2,4,6
1528,1,0,1
1534,1,0,1
1536,1,2,3
1539,7,10,17
1541,0,1,1
1543,2,0,2
1544,0,1,1
1546,0,2,2
1547,1,2,3
1548,0,1,1
1549,1,1,2
1550,2,2,4
1551,1,4,5
1552,3,4,7
1557,0,4,4
1558,8,7,15
1561,4,13,17
1563,2,1,3
1564,2,0,2
1565,1,3,4
1566,2,0,2
1568,0,1,1
1569,1,0,1
1570,2,2,4
1571,2,1,3
1572,116,86,202
1573,1,3,4
1574,5,12,17
1575,2,3,5
1576,0,2,2
1577,6,7,13
1578,119,77,196
1579,2,2,4
1580,2,3,5
1581,2,1,3
1582,7,9,16
1583,1,3,4
1584,30,26,56
1585,0,3,3
1588,4,7,11
1589,2,1,3
1590,30,22,52
1591,2,0,2
1592,0,3,3
1593,3,0,3
1594,0,2,2
1595,3,4,7
1596,1,0,1
1597,1,1,2
1598,0,4,4
1599,2,2,4
1601,1,2,3
1602,4,0,4
1603,2,0,2
1605,0,1,1
1606,0,1,1
1609,1,3,4
1610,0,2,2
1611,0,2,2
1612,1,2,3
1613,0,2,2
1614,2,3,5
1616,6,0,6
1618,0,2,2
1619,0,1,1
1620,7,12,19
1621,6,8,14
1622,0,1,1
1623,2,0,2
1624,0,2,2
1625,12,45,57
1626,14,13,27
1627,37,13,50
1628,44,19,63
1629,47,23,70
1630,1,0,1
1631,2,0,2
1634,0,1,1
1635,0,3,3
1637,0,1,1
1639,1,3,4
1640,6,12,18
1641,1,2,3
1642,0,1,1
1643,2,6,8
1644,1,4,5
1645,6,4,10
1647,2,2,4
1648,1,0,1
1649,1,2,3
1651,1,1,2
1652,6,6,12
1653,1,0,1
1656,0,1,1
1658,4,7,11
1660,0,4,4
1661,5,6,11
1662,0,1,1
1663,2,1,3
1664,2,0,2
1665,1,0,1
1666,2,9,11
1668,1,3,4
1669,2,2,4
1670,1,8,9
1671,11,6,17
1672,1,4,5
1673,0,1,1
1674,0,1,1
1675,2,2,4
1676,0,1,1
1677,1,1,2
1678,2,1,3
1679,0,1,1
1682,3,4,7
1683,2,2,4
1684,0,2,2
1685,0,1,1
1686,12,19,31
1687,0,1,1
1688,2,1,3
1689,3,6,9
1690,0,4,4
1691,3,3,6
1692,1,2,3
1693,0,4,4
1694,1,0,1
1695,1,0,1
1696,0,1,1
1697,1,3,4
1698,8,10,18
1699,1,0,1
1700,0,1,1
1701,2,4,6
1702,0,1,1
1703,1,1,2
1705,0,4,4
1707,7,17,24
1708,1,1,2
1709,8,6,14
1710,4,23,27
1713,5,29,34
1714,2,1,3
1717,1,1,2
1718,2,0,2
1719,0,3,3
1720,2,2,4
1721,5,1,6
1722,0,4,4
1723,6,12,18
1724,28,59,87
1725,3,1,4
1726,0,3,3
1727,0,2,2
1728,16,16,32
1729,10,35,45
1730,0,1,1
1732,11,21,32
1733,1,1,2
1734,13,19,32
1735,0,2,2
1736,5,4,9
1737,5,13,18
1738,9,14,23
1741,12,31,43
1742,2,4,6
1743,20,53,73
1744,0,2,2
1745,3,1,4
1746,1,2,3
1748,1,3,4
1749,1,1,2
1750,9,1,10
1753,1,2,3
1756,1,1,2
1758,1,2,3
1759,0,6,6
1760,5,2,7
1761,2,2,4
1762,23,9,32
1763,10,6,16
1764,3,5,8
1765,25,37,62
1766,2,2,4
1767,4,2,6
1768,0,1,1
1769,2,6,8
1770,2,1,3
1773,6,2,8
1774,0,1,1
1775,1,4,5
1776,1,0,1
1777,1,2,3
1781,0,1,1
1782,0,1,1
1783,1,2,3
1784,2,2,4
1785,2,6,8
1786,3,5,8
1787,4,17,21
1788,1,0,1
1789,2,1,3
1791,2,5,7
1793,0,3,3
1794,1,3,4
1795,0,3,3
1796,1,2,3
1797,0,1,1
1798,1,1,2
1799,3,1,4
1800,1,1,2
1801,1,3,4
1802,0,1,1
1803,2,0,2
1808,2,0,2
1809,0,1,1
1811,3,4,7
1813,2,1,3
1814,1,1,2
1815,0,1,1
1819,0,1,1
1820,1,1,2
1821,2,4,6
1822,1,3,4
1823,3,1,4
1824,1,1,2
1825,2,4,6
1826,3,5,8
1827,2,1,3
1828,5,2,7
1829,0,1,1
1832,1,0,1
1837,0,1,1
1840,3,5,8
1841,1,1,2
1842,0,1,1
1844,10,18,28
1845,3,8,11
1846,4,5,9
1847,0,2,2
1848,0,2,2
1849,0,4,4
1850,5,4,9
1851,8,6,14
1852,0,1,1
1855,1,1,2
1856,8,7,15
1857,0,1,1
1858,15,3,18
1859,0,1,1
1860,1,0,1
1861,1,1,2
1863,7,5,12
1864,1,1,2
1865,4,0,4
1866,15,43,58
1867,19,22,41
1868,2,2,4
1869,0,4,4
1870,0,3,3
1872,0,1,1
1874,0,1,1
1875,0,1,1
1876,1,5,6
1877,0,1,1
1878,0,1,1
1879,2,1,3
1880,0,3,3
1881,0,1,1
1883,0,3,3
1886,1,1,2
1888,8,10,18
1889,0,3,3
1890,0,3,3
1891,2,1,3
1892,4,2,6
1893,1,2,3
1894,0,1,1
1895,0,3,3
1896,0,2,2
1897,1,1,2
1898,3,3,6
1899,2,2,4
1900,1,4,5
1902,28,55,83
1903,4,1,5
1904,0,2,2
1905,1,0,1
1906,0,3,3
1907,0,2,2
1908,5,12,17
1909,0,1,1
1910,4,9,13
1911,3,5,8
1912,0,3,3
1913,7,6,13
1915,9,5,14
1916,5,10,15
1917,0,2,2
1919,1,2,3
1920,3,3,6
1921,0,2,2
1923,0,1,1
1924,1,1,2
1926,3,7,10
1928,0,1,1
1930,16,3,19
1931,5,6,11
1932,17,32,49
1933,5,8,13
1934,29,29,58
1935,0,4,4
1936,16,5,21
1937,5,11,16
1938,0,5,5
1939,19,36,55
1940,5,13,18
1941,0,1,1
1944,15,34,49
1945,17,20,37
1946,0,3,3
1948,4,11,15
1949,4,6,10
1950,0,1,1
1951,1,1,2
1952,0,1,1
1953,10,4,14
1954,0,6,6
1955,1,2,3
1957,2,1,3
1958,3,3,6
1959,3,2,5
1960,1,0,1
1962,0,1,1
1963,4,1,5
1964,0,7,7
1966,1,0,1
1967,1,4,5
1968,2,0,2
1969,4,4,8
1970,89,61,150
1971,2,9,11
1972,0,4,4
1973,0,4,4
1974,2,1,3
1975,23,18,41
1976,1,2,3
1977,1,2,3
1978,0,4,4
1979,1,7,8
1980,1,0,1
1981,1,2,3
1982,2,3,5
1985,8,14,22
1986,1,4,5
1987,1,0,1
1988,0,2,2
1990,1,0,1
1991,4,0,4
1992,0,1,1
1994,1,0,1
1995,1,1,2
1996,1,4,5
1997,0,2,2
1998,2,0,2
2000,1,0,1
2001,0,1,1
2002,6,10,16
2003,16,10,26
2004,3,3,6
2005,38,26,64
2006,3,3,6
2007,63,55,118
2008,2,8,10
2009,4,2,6
2011,1,1,2
2012,0,4,4
2013,2,6,8
2014,1,2,3
2015,0,2,2
2016,3,4,7
2017,3,1,4
2018,1,8,9
2019,1,2,3
2020,0,1,1
2023,2,3,5
2024,1,7,8
2025,2,3,5
2027,0,1,1
2028,0,4,4
2029,3,4,7
